timestamp,tx_id,amount,country,product_id,status,latency_ms
2025-12-04 19:54:00,100483,70.37,UK,116,success,167
2025-12-04 19:55:00,100484,22.23,IN,109,success,157
2025-12-04 19:55:00,100485,23.4,IN,120,success,145
2025-12-04 19:55:00,100486,97.33,IN,103,success,167
2025-12-04 19:56:00,100487,75.64,IN,116,success,143
2025-12-04 19:56:00,100488,73.26,UK,109,success,178
2025-12-04 19:56:00,100489,57.22,UK,107,success,153
2025-12-04 19:57:00,100490,55.82,UK,102,success,115
2025-12-04 19:57:00,100491,67.58,IN,130,success,216
2025-12-04 19:57:00,100492,67.87,IN,116,success,154
2025-12-04 19:57:00,100493,70.96,IN,115,success,162
2025-12-04 19:59:00,100494,117.91,IN,100,success,149
2025-12-04 19:59:00,100495,49.28,IN,107,success,112
2025-12-04 19:59:00,100496,90.62,UK,124,success,163
2025-12-04 20:00:00,100497,90.87,IN,101,success,139
2025-12-04 20:00:00,100498,48.75,IN,120,success,174
2025-12-04 20:00:00,100499,29.26,DE,114,success,212
2025-12-04 20:00:00,100500,117.89,IN,105,success,127
2025-12-04 20:01:00,100501,16.94,DE,114,success,122
2025-12-04 20:03:00,100502,32.18,DE,128,success,97
2025-12-04 20:03:00,100503,14.61,US,116,success,139
2025-12-04 20:04:00,100504,118.8,IN,108,success,144
2025-12-04 20:04:00,100505,14.03,UK,109,success,217
2025-12-04 20:04:00,100506,49.27,DE,127,success,185
2025-12-04 20:05:00,100507,40.05,DE,113,success,269
2025-12-04 20:05:00,100508,107.84,UK,128,success,173
2025-12-04 20:06:00,100509,47.29,IN,122,success,154
2025-12-04 20:06:00,100510,64.73,US,116,success,136
2025-12-04 20:06:00,100511,39.34,IN,113,success,160
2025-12-04 20:08:00,100512,76.27,DE,117,success,134
2025-12-04 20:08:00,100513,42.31,IN,110,success,144
2025-12-04 20:08:00,100514,82.7,IN,119,success,172
2025-12-04 20:09:00,100515,28.33,IN,114,success,99
2025-12-04 20:09:00,100516,14.66,DE,111,success,175
2025-12-04 20:09:00,100517,77.63,IN,120,success,193
2025-12-04 20:12:00,100518,49.96,DE,121,success,141
2025-12-04 20:12:00,100519,27.6,IN,127,success,160
2025-12-04 20:12:00,100520,76.83,DE,101,success,137
2025-12-04 20:13:00,100521,17.4,DE,111,success,141
2025-12-04 20:14:00,100522,52.11,IN,119,success,154
2025-12-04 20:14:00,100523,26.88,IN,111,success,115
2025-12-04 20:15:00,100524,58.83,IN,104,success,128
2025-12-04 20:15:00,100525,68.24,IN,120,success,204
2025-12-04 20:16:00,100526,37.46,IN,123,success,111
2025-12-04 20:16:00,100527,30.47,IN,129,success,107
2025-12-04 20:17:00,100528,22.95,DE,122,success,138
2025-12-04 20:17:00,100529,59.09,US,109,success,129
2025-12-04 20:17:00,100530,86.34,US,106,success,168
2025-12-04 20:17:00,100531,23.49,DE,114,success,257
2025-12-04 20:18:00,100532,108.85,IN,102,success,86
2025-12-04 20:19:00,100533,83.46,UK,117,success,162
2025-12-04 20:19:00,100534,69.64,DE,127,success,155
2025-12-04 20:20:00,100535,88.3,US,120,success,107
2025-12-04 20:21:00,100536,97.31,IN,103,success,55
2025-12-04 20:22:00,100537,97.13,IN,115,success,167
2025-12-04 20:24:00,100538,70.94,IN,125,success,167
2025-12-04 20:24:00,100539,118.13,IN,128,success,133
2025-12-04 20:27:00,100540,53.8,UK,115,success,188
2025-12-04 20:27:00,100541,67.83,DE,126,success,99
2025-12-04 20:28:00,100542,18.11,US,120,success,186
2025-12-04 20:28:00,100543,18.16,IN,116,success,136
2025-12-04 20:28:00,100544,47.9,DE,124,success,184
2025-12-04 20:28:00,100545,70.64,IN,124,success,150
2025-12-04 20:29:00,100546,57.59,US,101,success,209
2025-12-04 20:31:00,100547,26.83,IN,110,success,132
2025-12-04 20:31:00,100548,112.82,IN,130,success,139
2025-12-04 20:31:00,100549,113.5,DE,127,success,108
2025-12-04 20:31:00,100550,18.67,IN,130,success,86
2025-12-04 20:32:00,100551,40.19,UK,119,success,93
2025-12-04 20:32:00,100552,68.68,IN,105,success,114
2025-12-04 20:32:00,100553,75.1,IN,105,success,103
2025-12-04 20:32:00,100554,82.46,UK,119,success,179
2025-12-04 20:33:00,100555,102.68,IN,126,success,200
2025-12-04 20:33:00,100556,105.02,IN,130,success,93
2025-12-04 20:34:00,100557,39.11,IN,118,success,158
2025-12-04 20:34:00,100558,55.82,UK,115,success,106
2025-12-04 20:34:00,100559,107.79,IN,120,success,158
2025-12-04 20:34:00,100560,115.23,IN,125,success,199
2025-12-04 20:35:00,100561,42.72,IN,101,success,178
2025-12-04 20:35:00,100562,27.39,IN,114,success,151
2025-12-04 20:35:00,100563,32.44,UK,110,success,53
2025-12-04 20:36:00,100564,90.76,DE,112,success,196
2025-12-04 20:36:00,100565,24.38,IN,117,success,141
2025-12-04 20:38:00,100566,36.59,IN,114,success,172
2025-12-04 20:38:00,100567,37.27,IN,109,success,150
2025-12-04 20:39:00,100568,105.06,IN,130,success,133
2025-12-04 20:39:00,100569,105.18,IN,110,success,197
2025-12-04 20:39:00,100570,112.71,UK,106,success,95
2025-12-04 20:40:00,100571,64.81,IN,115,success,179
2025-12-04 20:41:00,100572,64.71,IN,112,success,144
2025-12-04 20:41:00,100573,65.6,US,106,success,111
2025-12-04 20:42:00,100574,48.82,IN,115,success,136
2025-12-04 20:42:00,100575,75.73,DE,121,success,197
2025-12-04 20:42:00,100576,61.76,IN,127,success,165
2025-12-04 20:42:00,100577,21.82,IN,108,success,164
2025-12-04 20:43:00,100578,94.02,IN,112,success,123
2025-12-04 20:43:00,100579,15.63,IN,111,success,172
2025-12-04 20:44:00,100580,41.75,IN,114,success,112
2025-12-04 20:44:00,100581,94.08,IN,119,success,140
2025-12-04 20:44:00,100582,84.84,IN,103,success,112
2025-12-04 20:44:00,100583,53.33,DE,110,success,133
2025-12-04 20:45:00,100584,113.28,DE,106,success,190
2025-12-04 20:45:00,100585,76.27,IN,101,success,101
2025-12-04 20:45:00,100586,14.98,IN,110,success,63
2025-12-04 20:45:00,100587,98.44,IN,104,success,118
2025-12-04 20:46:00,100588,108.24,IN,129,success,182
2025-12-04 20:46:00,100589,77.44,IN,119,success,61
2025-12-04 20:46:00,100590,91.33,IN,110,success,116
2025-12-04 20:46:00,100591,65.8,IN,115,success,195
2025-12-04 20:47:00,100592,42.98,DE,111,success,257
2025-12-04 20:47:00,100593,46.44,IN,113,success,137
2025-12-04 20:47:00,100594,74.21,DE,123,success,129
2025-12-04 20:47:00,100595,105.93,UK,119,success,142
2025-12-04 20:48:00,100596,39.21,UK,124,success,171
2025-12-04 20:48:00,100597,73.63,IN,101,success,180
2025-12-04 20:48:00,100598,74.19,IN,120,success,142
2025-12-04 20:49:00,100599,95.21,IN,126,success,154
2025-12-04 20:49:00,100600,84.88,IN,130,success,181
2025-12-04 20:49:00,100601,87.06,IN,114,success,101
2025-12-04 20:49:00,100602,44.51,IN,122,success,175
2025-12-04 20:50:00,100603,55.14,DE,129,success,125
2025-12-04 20:51:00,100604,106.01,UK,101,success,169
2025-12-04 20:51:00,100605,87.64,IN,117,success,202
2025-12-04 20:51:00,100606,45.76,UK,116,success,161
2025-12-04 20:52:00,100607,44.51,IN,129,success,129
2025-12-04 20:52:00,100608,68.64,IN,121,success,116
2025-12-04 20:52:00,100609,94.92,UK,120,success,184
2025-12-04 20:53:00,100610,77.11,IN,107,success,129
2025-12-04 20:53:00,100611,40.69,IN,130,success,207
2025-12-04 20:54:00,100612,94.83,UK,122,success,120
2025-12-04 20:54:00,100613,87.55,IN,111,success,118
2025-12-04 20:55:00,100614,112.71,DE,108,success,146
2025-12-04 20:55:00,100615,41.66,IN,117,success,168
2025-12-04 20:55:00,100616,51.77,US,126,success,148
2025-12-04 20:55:00,100617,47.96,DE,104,success,187
2025-12-04 20:56:00,100618,14.63,US,102,success,181
2025-12-04 20:56:00,100619,48.1,IN,108,success,184
2025-12-04 20:57:00,100620,33.54,DE,108,success,131
2025-12-04 20:57:00,100621,112.63,UK,104,success,129
2025-12-04 20:57:00,100622,22.01,UK,107,success,168
2025-12-04 20:58:00,100623,15.58,US,107,success,163
2025-12-04 20:59:00,100624,15.77,IN,122,success,155
2025-12-04 21:00:00,100625,21.06,DE,100,success,217
2025-12-04 21:00:00,100626,116.1,US,105,success,170
2025-12-04 21:00:00,100627,54.76,US,128,success,191
2025-12-04 21:01:00,100628,62.52,IN,130,success,90
2025-12-04 21:01:00,100629,41.6,IN,101,success,240
2025-12-04 21:01:00,100630,109.87,IN,118,success,144
2025-12-04 21:02:00,100631,68.87,UK,129,success,152
2025-12-04 21:04:00,100632,55.97,DE,129,success,119
2025-12-04 21:06:00,100633,96.68,IN,123,success,166
2025-12-04 21:06:00,100634,115.83,US,128,success,202
2025-12-04 21:06:00,100635,14.12,IN,119,success,190
2025-12-04 21:08:00,100636,41.3,US,117,success,108
2025-12-04 21:08:00,100637,67.68,DE,104,success,130
2025-12-04 21:09:00,100638,61.48,IN,103,success,149
2025-12-04 21:09:00,100639,46.38,UK,120,success,195
2025-12-04 21:09:00,100640,38.3,IN,123,success,165
2025-12-04 21:09:00,100641,47.08,IN,121,success,122
2025-12-04 21:10:00,100642,29.3,DE,128,success,115
2025-12-04 21:11:00,100643,100.97,IN,102,success,134
2025-12-04 21:11:00,100644,54.09,IN,104,success,165
2025-12-04 21:11:00,100645,62.52,US,100,success,67
2025-12-04 21:12:00,100646,52.19,IN,108,success,108
2025-12-04 21:12:00,100647,114.94,IN,123,success,144
2025-12-04 21:13:00,100648,11.26,UK,122,success,148
2025-12-04 21:13:00,100649,35.99,UK,114,success,230
2025-12-04 21:13:00,100650,43.75,IN,116,success,127
2025-12-04 21:13:00,100651,111.54,DE,124,success,82
2025-12-04 21:14:00,100652,85.93,UK,130,success,223
2025-12-04 21:14:00,100653,42.45,UK,107,success,148
2025-12-04 21:15:00,100654,62.6,IN,119,success,182
2025-12-04 21:16:00,100655,55.74,IN,115,success,198
2025-12-04 21:16:00,100656,93.31,DE,126,success,161
2025-12-04 21:17:00,100657,93.8,UK,119,success,81
2025-12-04 21:19:00,100658,59.14,UK,102,success,157
2025-12-04 21:19:00,100659,110.9,IN,126,success,82
2025-12-04 21:19:00,100660,70.24,IN,118,success,109
2025-12-04 21:19:00,100661,69.03,IN,127,success,132
2025-12-04 21:20:00,100662,58.6,UK,122,success,123
2025-12-04 21:20:00,100663,74.15,IN,116,success,53
2025-12-04 21:20:00,100664,59.0,IN,104,success,229
2025-12-04 21:20:00,100665,66.46,IN,101,success,139
2025-12-04 21:21:00,100666,60.86,DE,123,success,129
2025-12-04 21:21:00,100667,12.39,IN,100,success,165
2025-12-04 21:21:00,100668,92.04,IN,101,success,144
2025-12-04 21:21:00,100669,56.61,UK,117,success,158
2025-12-04 21:24:00,100670,13.49,IN,124,success,129
2025-12-04 21:24:00,100671,24.9,UK,123,success,90
2025-12-04 21:24:00,100672,81.05,IN,128,success,214
2025-12-04 21:25:00,100673,59.34,US,112,success,153
2025-12-04 21:25:00,100674,51.32,UK,121,success,138
2025-12-04 21:25:00,100675,106.2,IN,127,success,216
2025-12-04 21:26:00,100676,23.05,US,112,success,198
2025-12-04 21:26:00,100677,68.17,UK,107,success,155
2025-12-04 21:29:00,100678,60.93,UK,113,success,122
2025-12-04 21:29:00,100679,68.51,DE,107,success,152
2025-12-04 21:30:00,100680,48.08,IN,129,success,200
2025-12-04 21:30:00,100681,106.27,DE,101,success,175
2025-12-04 21:30:00,100682,99.04,IN,124,success,80
2025-12-04 21:32:00,100683,32.67,IN,101,success,172
2025-12-04 21:33:00,100684,75.76,UK,101,success,112
2025-12-04 21:33:00,100685,36.92,IN,114,success,128
2025-12-04 21:33:00,100686,35.78,IN,127,success,186
2025-12-04 21:35:00,100687,65.43,IN,126,success,226
2025-12-04 21:36:00,100688,45.08,IN,121,success,186
2025-12-04 21:36:00,100689,100.02,IN,128,success,221
2025-12-04 21:36:00,100690,25.76,UK,107,success,159
2025-12-04 21:36:00,100691,55.49,IN,117,success,153
2025-12-04 21:37:00,100692,106.77,US,120,success,146
2025-12-04 21:37:00,100693,84.66,IN,101,success,155
2025-12-04 21:37:00,100694,116.95,US,121,success,99
2025-12-04 21:37:00,100695,51.93,IN,122,success,152
2025-12-04 21:38:00,100696,54.91,IN,105,success,157
2025-12-04 21:38:00,100697,92.99,IN,127,success,174
2025-12-04 21:38:00,100698,34.79,DE,104,success,135
2025-12-04 21:39:00,100699,110.62,IN,130,success,224
2025-12-04 21:39:00,100700,55.82,IN,112,success,181
2025-12-04 21:39:00,100701,36.71,IN,120,success,154
2025-12-04 21:41:00,100702,103.18,IN,123,success,182
2025-12-04 21:41:00,100703,101.23,IN,112,success,188
2025-12-04 21:41:00,100704,84.1,UK,127,success,142
2025-12-04 21:43:00,100705,98.51,IN,121,success,182
2025-12-04 21:44:00,100706,33.87,IN,129,success,178
2025-12-04 21:44:00,100707,46.63,US,100,success,128
2025-12-04 21:44:00,100708,33.3,IN,123,success,176
2025-12-04 21:44:00,100709,22.9,US,115,success,171
2025-12-04 21:45:00,100710,86.52,UK,112,success,169
2025-12-04 21:46:00,100711,70.73,DE,112,success,144
2025-12-04 21:47:00,100712,68.7,IN,108,success,159
2025-12-04 21:47:00,100713,49.56,DE,114,success,125
2025-12-04 21:47:00,100714,20.85,US,115,success,106
2025-12-04 21:48:00,100715,110.58,IN,113,success,97
2025-12-04 21:48:00,100716,15.03,DE,123,success,192
2025-12-04 21:49:00,100717,11.78,IN,118,success,119
2025-12-04 21:50:00,100718,89.2,IN,106,success,160
2025-12-04 21:50:00,100719,46.29,IN,126,success,154
2025-12-04 21:50:00,100720,37.03,IN,130,success,97
2025-12-04 21:50:00,100721,85.33,IN,126,success,181
2025-12-04 21:51:00,100722,116.32,UK,115,success,184
2025-12-04 21:51:00,100723,60.69,UK,111,success,104
2025-12-04 21:51:00,100724,28.62,UK,115,success,104
2025-12-04 21:52:00,100725,110.86,IN,120,success,126
2025-12-04 21:54:00,100726,13.72,DE,130,success,121
2025-12-04 21:54:00,100727,99.98,IN,100,success,126
2025-12-04 21:54:00,100728,55.36,DE,107,success,155
2025-12-04 21:54:00,100729,17.48,IN,106,success,164
2025-12-04 21:55:00,100730,60.16,IN,120,success,144
2025-12-04 21:55:00,100731,83.34,UK,115,success,229
2025-12-04 21:55:00,100732,82.52,IN,117,success,141
2025-12-04 21:55:00,100733,70.68,IN,116,success,148
2025-12-04 21:56:00,100734,68.93,IN,116,success,197
2025-12-04 21:56:00,100735,99.45,UK,125,success,153
2025-12-04 21:57:00,100736,21.77,IN,104,success,126
2025-12-04 21:58:00,100737,31.11,IN,126,success,176
2025-12-04 21:59:00,100738,39.41,IN,111,success,206
2025-12-04 21:59:00,100739,115.52,IN,107,success,174
2025-12-04 22:00:00,100740,43.0,DE,102,success,142
2025-12-04 22:03:00,100741,51.72,IN,101,success,152
2025-12-04 22:03:00,100742,80.04,UK,102,success,141
2025-12-04 22:03:00,100743,64.98,IN,125,success,183
2025-12-04 22:04:00,100744,72.24,DE,103,success,112
2025-12-04 22:04:00,100745,108.43,US,107,success,170
2025-12-04 22:05:00,100746,109.14,UK,118,success,130
2025-12-04 22:06:00,100747,39.82,US,121,success,150
2025-12-04 22:06:00,100748,111.81,DE,118,success,146
2025-12-04 22:06:00,100749,82.39,IN,127,success,165
2025-12-04 22:07:00,100750,11.72,IN,104,success,122
2025-12-04 22:07:00,100751,92.75,UK,112,success,178
2025-12-04 22:09:00,100752,27.87,IN,126,success,204
2025-12-04 22:09:00,100753,103.44,UK,117,success,145
2025-12-04 22:10:00,100754,52.22,UK,125,success,142
2025-12-04 22:10:00,100755,118.73,UK,116,success,210
2025-12-04 22:11:00,100756,15.91,IN,126,success,152
2025-12-04 22:11:00,100757,18.36,UK,119,success,129
2025-12-04 22:12:00,100758,53.64,DE,100,success,224
2025-12-04 22:12:00,100759,79.75,DE,114,success,162
2025-12-04 22:12:00,100760,63.97,IN,130,success,146
2025-12-04 22:12:00,100761,51.3,IN,118,success,187
2025-12-04 22:13:00,100762,19.43,UK,125,success,177
2025-12-04 22:13:00,100763,37.11,IN,108,success,159
2025-12-04 22:13:00,100764,26.96,UK,120,success,200
2025-12-04 22:14:00,100765,91.36,IN,103,success,208
2025-12-04 22:17:00,100766,58.92,DE,103,success,109
2025-12-04 22:17:00,100767,24.58,IN,114,success,128
2025-12-04 22:18:00,100768,71.02,IN,100,success,191
2025-12-04 22:18:00,100769,19.86,IN,119,success,164
2025-12-04 22:18:00,100770,75.78,IN,112,success,85
2025-12-04 22:18:00,100771,11.36,IN,124,success,156
2025-12-04 22:20:00,100772,109.57,US,118,success,225
2025-12-04 22:20:00,100773,67.32,UK,105,success,183
2025-12-04 22:20:00,100774,25.27,IN,115,success,205
2025-12-04 22:20:00,100775,26.05,IN,108,success,236
2025-12-04 22:21:00,100776,42.97,DE,111,success,211
2025-12-04 22:21:00,100777,37.69,IN,120,success,102
2025-12-04 22:21:00,100778,64.54,UK,114,success,102
2025-12-04 22:23:00,100779,43.51,US,110,success,132
2025-12-04 22:24:00,100780,51.79,DE,114,success,186
2025-12-04 22:24:00,100781,46.82,DE,127,success,197
2025-12-04 22:24:00,100782,81.61,IN,109,success,118
2025-12-04 22:24:00,100783,45.27,US,106,success,187
2025-12-04 22:25:00,100784,44.56,US,130,success,154
2025-12-04 22:25:00,100785,45.11,UK,120,success,136
2025-12-04 22:25:00,100786,64.01,IN,107,success,222
2025-12-04 22:26:00,100787,51.37,DE,112,success,188
2025-12-04 22:26:00,100788,50.15,US,106,success,177
2025-12-04 22:27:00,100789,119.7,IN,124,success,147
2025-12-04 22:27:00,100790,70.51,US,114,success,68
2025-12-04 22:27:00,100791,113.73,IN,125,success,206
2025-12-04 22:27:00,100792,42.05,UK,126,success,173
2025-12-04 22:28:00,100793,84.03,IN,109,success,96
2025-12-04 22:28:00,100794,36.62,UK,122,success,168
2025-12-04 22:28:00,100795,56.54,IN,114,success,207
2025-12-04 22:29:00,100796,62.72,IN,116,success,205
2025-12-04 22:29:00,100797,111.58,DE,113,success,235
2025-12-04 22:29:00,100798,69.8,DE,111,success,111
2025-12-04 22:29:00,100799,87.18,DE,119,success,177
2025-12-04 22:32:00,100800,82.34,IN,120,success,162
2025-12-04 22:33:00,100801,14.87,US,121,success,162
2025-12-04 22:33:00,100802,81.14,US,110,success,145
2025-12-04 22:33:00,100803,116.23,IN,100,success,108
2025-12-04 22:33:00,100804,20.85,IN,123,success,146
2025-12-04 22:34:00,100805,71.38,UK,107,success,152
2025-12-04 22:34:00,100806,59.04,IN,124,success,109
2025-12-04 22:34:00,100807,84.75,UK,104,success,210
2025-12-04 22:34:00,100808,47.95,IN,103,success,185
2025-12-04 22:35:00,100809,55.76,US,103,success,147
2025-12-04 22:35:00,100810,101.44,UK,111,success,95
2025-12-04 22:36:00,100811,47.74,DE,116,success,112
2025-12-04 22:36:00,100812,63.12,IN,114,success,192
2025-12-04 22:37:00,100813,45.08,IN,125,success,203
2025-12-04 22:37:00,100814,88.19,IN,110,success,148
2025-12-04 22:37:00,100815,81.28,UK,105,success,107
2025-12-04 22:38:00,100816,66.76,IN,110,success,207
2025-12-04 22:39:00,100817,56.9,IN,125,success,178
2025-12-04 22:39:00,100818,54.56,IN,120,success,131
2025-12-04 22:39:00,100819,82.3,IN,123,success,127
2025-12-04 22:39:00,100820,77.55,IN,118,success,215
2025-12-04 22:40:00,100821,52.77,UK,106,success,128
2025-12-04 22:40:00,100822,40.62,UK,125,success,165
2025-12-04 22:40:00,100823,16.88,IN,127,success,143
2025-12-04 22:41:00,100824,30.57,IN,114,success,170
2025-12-04 22:41:00,100825,22.54,UK,115,success,109
2025-12-04 22:41:00,100826,68.05,UK,119,success,125
2025-12-04 22:41:00,100827,52.75,IN,103,success,127
2025-12-04 22:42:00,100828,48.72,IN,105,success,96
2025-12-04 22:42:00,100829,99.51,UK,109,success,137
2025-12-04 22:43:00,100830,74.92,UK,110,success,74
2025-12-04 22:43:00,100831,22.96,IN,105,success,88
2025-12-04 22:43:00,100832,51.06,IN,112,success,157
2025-12-04 22:43:00,100833,56.01,IN,112,success,104
2025-12-04 22:44:00,100834,30.43,UK,122,success,162
2025-12-04 22:44:00,100835,111.11,US,105,success,41
2025-12-04 22:44:00,100836,71.04,IN,104,success,183
2025-12-04 22:45:00,100837,44.6,IN,101,success,174
2025-12-04 22:46:00,100838,114.7,IN,106,success,122
2025-12-04 22:46:00,100839,99.67,US,116,success,183
2025-12-04 22:47:00,100840,55.0,IN,122,success,199
2025-12-04 22:47:00,100841,102.39,IN,102,success,119
2025-12-04 22:47:00,100842,72.19,DE,107,success,131
2025-12-04 22:48:00,100843,13.6,IN,109,success,181
2025-12-04 22:48:00,100844,28.5,IN,123,success,145
2025-12-04 22:49:00,100845,70.47,IN,103,success,226
2025-12-04 22:49:00,100846,39.47,IN,111,success,66
2025-12-04 22:49:00,100847,69.62,DE,124,success,79
2025-12-04 22:50:00,100848,70.1,US,103,success,73
2025-12-04 22:50:00,100849,90.96,UK,107,success,144
2025-12-04 22:50:00,100850,42.75,US,114,success,204
2025-12-04 22:51:00,100851,48.34,DE,114,success,133
2025-12-04 22:51:00,100852,105.18,IN,125,success,117
2025-12-04 22:52:00,100853,33.09,UK,122,success,140
2025-12-04 22:53:00,100854,104.72,UK,113,success,114
2025-12-04 22:53:00,100855,28.26,IN,106,success,158
2025-12-04 22:54:00,100856,98.6,IN,117,success,173
2025-12-04 22:55:00,100857,75.65,IN,122,success,122
2025-12-04 22:55:00,100858,42.19,IN,130,success,217
2025-12-04 22:56:00,100859,118.4,UK,103,success,134
2025-12-04 22:56:00,100860,24.91,DE,113,success,151
2025-12-04 22:56:00,100861,111.06,US,127,success,138
2025-12-04 22:56:00,100862,82.15,UK,104,success,144
2025-12-04 22:57:00,100863,26.09,IN,107,success,220
2025-12-04 22:58:00,100864,63.84,IN,108,success,134
2025-12-04 22:58:00,100865,79.06,IN,102,success,146
2025-12-04 22:58:00,100866,79.7,DE,102,success,66
2025-12-04 22:59:00,100867,66.72,IN,129,success,192
2025-12-04 22:59:00,100868,106.5,IN,115,success,182
2025-12-04 22:59:00,100869,46.0,IN,124,success,117
2025-12-04 23:01:00,100870,79.83,UK,127,success,179
2025-12-04 23:01:00,100871,16.97,IN,106,success,151
2025-12-04 23:01:00,100872,116.49,DE,115,success,205
2025-12-04 23:02:00,100873,45.52,IN,117,success,214
2025-12-04 23:02:00,100874,73.57,IN,115,success,154
2025-12-04 23:03:00,100875,108.36,DE,101,success,136
2025-12-04 23:03:00,100876,20.95,DE,114,success,109
2025-12-04 23:06:00,100877,58.54,IN,130,success,144
2025-12-04 23:07:00,100878,32.26,UK,104,success,139
2025-12-04 23:07:00,100879,107.04,IN,127,success,142
2025-12-04 23:07:00,100880,112.6,IN,120,success,165
2025-12-04 23:08:00,100881,37.54,IN,128,success,65
2025-12-04 23:08:00,100882,81.38,IN,120,success,162
2025-12-04 23:09:00,100883,89.86,DE,113,success,134
2025-12-04 23:09:00,100884,82.1,UK,100,success,127
2025-12-04 23:10:00,100885,62.45,IN,107,success,148
2025-12-04 23:11:00,100886,84.8,IN,122,success,188
2025-12-04 23:11:00,100887,47.79,IN,127,success,153
2025-12-04 23:11:00,100888,56.45,IN,102,success,130
2025-12-04 23:11:00,100889,35.18,IN,125,success,126
2025-12-04 23:14:00,100890,50.43,IN,112,success,190
2025-12-04 23:14:00,100891,95.08,DE,104,success,225
2025-12-04 23:15:00,100892,17.53,IN,119,success,183
2025-12-04 23:16:00,100893,58.41,UK,120,success,150
2025-12-04 23:17:00,100894,111.19,UK,114,success,56
2025-12-04 23:18:00,100895,19.54,IN,124,success,144
2025-12-04 23:20:00,100896,90.3,IN,113,success,147
2025-12-04 23:20:00,100897,44.6,IN,108,success,97
2025-12-04 23:20:00,100898,80.91,IN,119,success,228
2025-12-04 23:20:00,100899,76.0,UK,124,success,146
2025-12-04 23:22:00,100900,32.6,UK,106,success,137
2025-12-04 23:22:00,100901,92.26,IN,101,success,178
2025-12-04 23:23:00,100902,64.44,IN,115,success,177
2025-12-04 23:24:00,100903,17.81,DE,100,success,117
2025-12-04 23:24:00,100904,118.56,US,104,success,133
2025-12-04 23:24:00,100905,52.55,DE,113,success,103
2025-12-04 23:24:00,100906,50.2,UK,124,success,108
2025-12-04 23:25:00,100907,114.99,DE,100,success,195
2025-12-04 23:25:00,100908,74.61,IN,106,success,169
2025-12-04 23:25:00,100909,14.38,IN,125,success,143
2025-12-04 23:26:00,100910,65.73,UK,116,success,240
2025-12-04 23:26:00,100911,94.38,IN,112,success,161
2025-12-04 23:26:00,100912,19.07,IN,119,success,169
2025-12-04 23:27:00,100913,40.52,IN,116,success,112
2025-12-04 23:28:00,100914,117.17,IN,110,success,151
2025-12-04 23:29:00,100915,74.51,DE,120,success,178
2025-12-04 23:29:00,100916,84.92,IN,122,success,100
2025-12-04 23:29:00,100917,58.12,US,107,success,162
2025-12-04 23:31:00,100918,19.48,IN,114,success,115
2025-12-04 23:32:00,100919,76.97,IN,123,success,211
2025-12-04 23:32:00,100920,82.39,IN,100,success,158
2025-12-04 23:32:00,100921,87.87,UK,105,success,140
2025-12-04 23:32:00,100922,64.61,IN,116,success,157
2025-12-04 23:33:00,100923,28.37,IN,124,success,183
2025-12-04 23:33:00,100924,106.08,UK,103,success,145
2025-12-04 23:35:00,100925,98.78,IN,102,success,123
2025-12-04 23:35:00,100926,38.92,US,120,success,204
2025-12-04 23:37:00,100927,60.07,IN,115,success,105
2025-12-04 23:37:00,100928,104.53,IN,105,success,188
2025-12-04 23:37:00,100929,38.06,IN,118,success,122
2025-12-04 23:39:00,100930,91.49,IN,127,success,151
2025-12-04 23:41:00,100931,15.06,IN,129,success,217
2025-12-04 23:42:00,100932,29.69,US,101,success,181
2025-12-04 23:43:00,100933,98.34,UK,120,success,164
2025-12-04 23:43:00,100934,56.13,IN,113,success,135
2025-12-04 23:43:00,100935,110.74,IN,126,success,184
2025-12-04 23:43:00,100936,18.57,IN,116,success,138
2025-12-04 23:45:00,100937,34.55,IN,101,success,259
2025-12-04 23:46:00,100938,17.58,IN,109,success,54
2025-12-04 23:46:00,100939,95.09,IN,102,success,212
2025-12-04 23:46:00,100940,70.84,IN,106,success,86
2025-12-04 23:47:00,100941,72.02,IN,119,success,149
2025-12-04 23:47:00,100942,36.68,IN,115,success,195
2025-12-04 23:48:00,100943,90.57,IN,125,success,118
2025-12-04 23:49:00,100944,26.56,US,100,success,169
2025-12-04 23:50:00,100945,69.57,UK,122,success,161
2025-12-04 23:52:00,100946,10.16,UK,127,success,89
2025-12-04 23:52:00,100947,91.19,IN,106,success,108
2025-12-04 23:53:00,100948,118.14,IN,130,success,191
2025-12-04 23:53:00,100949,16.59,US,122,success,65
2025-12-04 23:53:00,100950,40.78,IN,107,success,163
2025-12-04 23:53:00,100951,108.7,IN,122,success,137
2025-12-04 23:54:00,100952,60.43,UK,118,success,172
2025-12-04 23:54:00,100953,20.51,IN,126,success,223
2025-12-04 23:55:00,100954,18.23,IN,113,success,187
2025-12-04 23:55:00,100955,82.87,IN,109,success,129
2025-12-04 23:55:00,100956,38.71,IN,125,success,129
2025-12-04 23:56:00,100957,87.08,UK,110,success,214
2025-12-04 23:56:00,100958,59.8,IN,130,success,119
2025-12-04 23:56:00,100959,32.3,DE,118,success,139
2025-12-04 23:58:00,100960,21.62,IN,110,success,159
2025-12-04 23:59:00,100961,23.28,IN,124,success,190
2025-12-04 23:59:00,100962,32.84,IN,108,success,130
2025-12-04 23:59:00,100963,103.77,IN,125,success,150
2025-12-05 00:00:00,100964,100.9,UK,101,success,107
2025-12-05 00:00:00,100965,33.65,DE,104,success,128
